county_id,action,expected_source,current_block_source,source_block_path,confidence,reason
c_valois,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_amiens,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_beaumont,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_clermont,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_bourbon,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_forez,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_jaligny,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_berry,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_sancerre,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_issoudun,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_anjou,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_vendome,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_tourraine,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_saumur,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_maine,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_sable,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_rouen,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_vexin,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_evreux,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_bayeux,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_avranches,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_coustance,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_alencon,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_mortain,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_lisieux,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_eu,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_dreux,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_chartres,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_blois,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_chateaudun,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_orleans,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_montargis,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_chalons,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_rethel,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_troyes,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_reims,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_langres,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_coulommiers,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_meaux,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_sens,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_nevers,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_auxerre,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_tonnerrois,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_dijon,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_chalon,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_avalois,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_macon,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_artois,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_saintpol,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_boulogne,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_ponthieu,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
